Federated Finetuning LLM-LoRA with params:
global_model: chavinlo/alpaca-native
data_path: ./data
output_dir: ./lora-shepherd-7b/
client_selection_strategy: random
client_selection_frac: 0.1
num_communication_rounds: 10
num_clients: 10
local_batch_size: 64
local_micro_batch_size: 8
local_num_epochs: 10
local_learning_rate: 0.0003
local_val_set_size: 0
local_save_steps: 3
cutoff_len: 512
lora_r: 16
lora_alpha: 16
lora_dropout: 0.05
lora_target_modules: ['q_proj']
train_on_inputs: True
group_by_length: True
resume_from_checkpoint: False
prompt template: alpaca

The process of federated instruction-tuning has started..

Conducting the client selection

Preparing the local dataset and trainer for Client_2
Initiating the local training of Client_2
Local training starts ... 
{'loss': 5.0019, 'grad_norm': 0.21112509071826935, 'learning_rate': 0.00029999477988515747, 'epoch': 0.0}
{'loss': 1.4378, 'grad_norm': 0.22670698165893555, 'learning_rate': 0.0002880615973551418, 'epoch': 0.4}
{'loss': 1.4785, 'grad_norm': 0.31198927760124207, 'learning_rate': 0.00028805637724029924, 'epoch': 0.4}
{'loss': 1.5148, 'grad_norm': 0.2636600434780121, 'learning_rate': 0.00028805115712545674, 'epoch': 0.4}
{'loss': 1.5007, 'grad_norm': 0.243055522441864, 'learning_rate': 0.0002880459370106142, 'epoch': 0.4}
{'loss': 1.4688, 'grad_norm': 0.29748502373695374, 'learning_rate': 0.0002880407168957717, 'epoch': 0.4}
{'loss': 1.4934, 'grad_norm': 0.3354891240596771, 'learning_rate': 0.0002880354967809291, 'epoch': 0.4}
{'loss': 1.4951, 'grad_norm': 0.23281720280647278, 'learning_rate': 0.0002880302766660866, 'epoch': 0.4}
{'loss': 1.5138, 'grad_norm': 0.2603512704372406, 'learning_rate': 0.0002880250565512441, 'epoch': 0.4}
{'loss': 1.4844, 'grad_norm': 0.3455766439437866, 'learning_rate': 0.00028801983643640157, 'epoch': 0.4}
{'loss': 1.4749, 'grad_norm': 0.23858819901943207, 'learning_rate': 0.00028801461632155907, 'epoch': 0.4}
{'loss': 1.4821, 'grad_norm': 0.2869817316532135, 'learning_rate': 0.0002880093962067165, 'epoch': 0.4}
{'loss': 1.5276, 'grad_norm': 0.23875805735588074, 'learning_rate': 0.000288004176091874, 'epoch': 0.4}
{'loss': 1.4966, 'grad_norm': 0.27489545941352844, 'learning_rate': 0.00028799895597703145, 'epoch': 0.4}
{'loss': 1.5604, 'grad_norm': 0.25349339842796326, 'learning_rate': 0.00028799373586218895, 'epoch': 0.4}
{'loss': 1.4268, 'grad_norm': 0.31159666180610657, 'learning_rate': 0.0002879885157473464, 'epoch': 0.4}
{'loss': 1.482, 'grad_norm': 0.3004080057144165, 'learning_rate': 0.0002879832956325039, 'epoch': 0.4}
{'loss': 1.5076, 'grad_norm': 0.3152804374694824, 'learning_rate': 0.0002879780755176614, 'epoch': 0.4}
{'loss': 1.4996, 'grad_norm': 0.31731435656547546, 'learning_rate': 0.00028797285540281884, 'epoch': 0.4}
{'loss': 1.4875, 'grad_norm': 0.2618424892425537, 'learning_rate': 0.0002879676352879763, 'epoch': 0.4}
{'loss': 1.4431, 'grad_norm': 0.27726536989212036, 'learning_rate': 0.0002879624151731338, 'epoch': 0.4}
{'loss': 1.4839, 'grad_norm': 0.24705331027507782, 'learning_rate': 0.0002879571950582913, 'epoch': 0.4}
{'loss': 1.4653, 'grad_norm': 0.236774742603302, 'learning_rate': 0.0002879519749434487, 'epoch': 0.4}
{'loss': 1.4599, 'grad_norm': 0.24592171609401703, 'learning_rate': 0.0002879467548286062, 'epoch': 0.4}
{'loss': 1.454, 'grad_norm': 0.28857675194740295, 'learning_rate': 0.00028794153471376366, 'epoch': 0.4}
{'loss': 1.4483, 'grad_norm': 0.2846396565437317, 'learning_rate': 0.00028793631459892116, 'epoch': 0.4}
{'loss': 1.4606, 'grad_norm': 0.2783399522304535, 'learning_rate': 0.00028793109448407866, 'epoch': 0.4}
{'loss': 1.4385, 'grad_norm': 0.2834005653858185, 'learning_rate': 0.0002879258743692361, 'epoch': 0.4}
{'loss': 1.4447, 'grad_norm': 0.261711984872818, 'learning_rate': 0.00028792065425439355, 'epoch': 0.4}
{'loss': 1.4011, 'grad_norm': 0.24241012334823608, 'learning_rate': 0.00028791543413955105, 'epoch': 0.4}
{'loss': 1.4829, 'grad_norm': 0.2788372039794922, 'learning_rate': 0.00028791021402470855, 'epoch': 0.4}
{'loss': 1.4554, 'grad_norm': 0.23443381488323212, 'learning_rate': 0.000287904993909866, 'epoch': 0.4}
{'loss': 1.4689, 'grad_norm': 0.2383144348859787, 'learning_rate': 0.00028789977379502343, 'epoch': 0.4}
{'loss': 1.4826, 'grad_norm': 0.2655355632305145, 'learning_rate': 0.00028789455368018093, 'epoch': 0.4}
{'loss': 1.4794, 'grad_norm': 0.2385540008544922, 'learning_rate': 0.00028788933356533843, 'epoch': 0.4}
{'loss': 1.4585, 'grad_norm': 0.2696722745895386, 'learning_rate': 0.0002878841134504959, 'epoch': 0.4}
{'loss': 1.4439, 'grad_norm': 0.24471943080425262, 'learning_rate': 0.0002878788933356534, 'epoch': 0.4}
{'loss': 1.4682, 'grad_norm': 0.2816540598869324, 'learning_rate': 0.0002878736732208108, 'epoch': 0.4}
{'loss': 1.4558, 'grad_norm': 0.2913314700126648, 'learning_rate': 0.0002878684531059683, 'epoch': 0.4}
{'loss': 1.4835, 'grad_norm': 0.2894914746284485, 'learning_rate': 0.0002878632329911258, 'epoch': 0.4}
{'loss': 1.4781, 'grad_norm': 0.2701292932033539, 'learning_rate': 0.00028785801287628326, 'epoch': 0.4}
{'loss': 1.4514, 'grad_norm': 0.24318422377109528, 'learning_rate': 0.0002878527927614407, 'epoch': 0.4}
{'loss': 1.4815, 'grad_norm': 0.22259193658828735, 'learning_rate': 0.0002878475726465982, 'epoch': 0.41}
{'loss': 1.4966, 'grad_norm': 0.2525336444377899, 'learning_rate': 0.0002878423525317557, 'epoch': 0.41}
{'loss': 1.4626, 'grad_norm': 0.2239341139793396, 'learning_rate': 0.00028783713241691314, 'epoch': 0.41}
{'loss': 1.51, 'grad_norm': 0.33925163745880127, 'learning_rate': 0.0002878319123020706, 'epoch': 0.41}
{'loss': 1.4988, 'grad_norm': 0.22647690773010254, 'learning_rate': 0.0002878266921872281, 'epoch': 0.41}
{'loss': 1.4808, 'grad_norm': 0.23186148703098297, 'learning_rate': 0.0002878214720723856, 'epoch': 0.41}
{'loss': 1.4661, 'grad_norm': 0.23680202662944794, 'learning_rate': 0.00028781625195754303, 'epoch': 0.41}
{'loss': 1.4806, 'grad_norm': 0.2790314555168152, 'learning_rate': 0.00028781103184270053, 'epoch': 0.41}
{'loss': 1.4492, 'grad_norm': 0.21870988607406616, 'learning_rate': 0.00028780581172785797, 'epoch': 0.41}
{'loss': 1.4942, 'grad_norm': 0.2863420248031616, 'learning_rate': 0.00028780059161301547, 'epoch': 0.41}
{'loss': 1.4539, 'grad_norm': 0.25880587100982666, 'learning_rate': 0.00028779537149817297, 'epoch': 0.41}
{'loss': 1.4707, 'grad_norm': 0.2359658181667328, 'learning_rate': 0.0002877901513833304, 'epoch': 0.41}
{'loss': 1.5166, 'grad_norm': 0.2695089280605316, 'learning_rate': 0.00028778493126848786, 'epoch': 0.41}
{'loss': 1.4872, 'grad_norm': 0.281243234872818, 'learning_rate': 0.00028777971115364535, 'epoch': 0.41}
{'loss': 1.4695, 'grad_norm': 0.23569844663143158, 'learning_rate': 0.00028777449103880285, 'epoch': 0.41}
{'loss': 1.4784, 'grad_norm': 0.2857227921485901, 'learning_rate': 0.0002877692709239603, 'epoch': 0.41}
{'loss': 1.4706, 'grad_norm': 0.34309321641921997, 'learning_rate': 0.00028776405080911774, 'epoch': 0.41}
{'loss': 1.5067, 'grad_norm': 0.23842152953147888, 'learning_rate': 0.00028775883069427524, 'epoch': 0.41}
{'loss': 1.4473, 'grad_norm': 0.2484879046678543, 'learning_rate': 0.00028775361057943274, 'epoch': 0.41}
{'loss': 1.4859, 'grad_norm': 0.31943005323410034, 'learning_rate': 0.0002877483904645902, 'epoch': 0.41}
{'loss': 1.4873, 'grad_norm': 0.2528798580169678, 'learning_rate': 0.0002877431703497476, 'epoch': 0.41}
{'loss': 1.4974, 'grad_norm': 0.2491627037525177, 'learning_rate': 0.0002877379502349051, 'epoch': 0.41}
{'loss': 1.4872, 'grad_norm': 0.31307452917099, 'learning_rate': 0.0002877327301200626, 'epoch': 0.41}
{'loss': 1.3831, 'grad_norm': 0.36797794699668884, 'learning_rate': 0.0002877275100052201, 'epoch': 0.41}
{'loss': 1.4376, 'grad_norm': 0.39615556597709656, 'learning_rate': 0.00028772228989037757, 'epoch': 0.41}
{'loss': 1.4914, 'grad_norm': 0.38306668400764465, 'learning_rate': 0.000287717069775535, 'epoch': 0.41}
{'loss': 1.5013, 'grad_norm': 0.33526092767715454, 'learning_rate': 0.0002877118496606925, 'epoch': 0.41}
{'loss': 1.4561, 'grad_norm': 0.3040715754032135, 'learning_rate': 0.00028770662954585, 'epoch': 0.41}
{'loss': 1.4752, 'grad_norm': 0.2551085650920868, 'learning_rate': 0.00028770140943100745, 'epoch': 0.41}
{'loss': 1.4845, 'grad_norm': 0.26544296741485596, 'learning_rate': 0.0002876961893161649, 'epoch': 0.41}
{'loss': 1.4807, 'grad_norm': 0.21944575011730194, 'learning_rate': 0.0002876909692013224, 'epoch': 0.41}
{'loss': 1.4588, 'grad_norm': 0.31099656224250793, 'learning_rate': 0.0002876857490864799, 'epoch': 0.41}
{'loss': 1.4539, 'grad_norm': 0.29428964853286743, 'learning_rate': 0.00028768052897163734, 'epoch': 0.41}
{'loss': 1.4232, 'grad_norm': 0.32317763566970825, 'learning_rate': 0.00028767530885679483, 'epoch': 0.41}
{'loss': 1.4301, 'grad_norm': 0.29664817452430725, 'learning_rate': 0.0002876700887419523, 'epoch': 0.41}
{'loss': 1.4519, 'grad_norm': 0.2774496376514435, 'learning_rate': 0.0002876648686271098, 'epoch': 0.41}
{'loss': 1.4319, 'grad_norm': 0.28495147824287415, 'learning_rate': 0.0002876596485122673, 'epoch': 0.41}
{'loss': 1.4472, 'grad_norm': 0.27869275212287903, 'learning_rate': 0.0002876544283974247, 'epoch': 0.41}
{'loss': 1.4816, 'grad_norm': 0.2553933262825012, 'learning_rate': 0.00028764920828258216, 'epoch': 0.41}
{'loss': 1.455, 'grad_norm': 0.29248055815696716, 'learning_rate': 0.00028764398816773966, 'epoch': 0.41}
{'loss': 1.4111, 'grad_norm': 0.2506204843521118, 'learning_rate': 0.00028763876805289716, 'epoch': 0.41}
{'loss': 1.4344, 'grad_norm': 0.2511425018310547, 'learning_rate': 0.0002876335479380546, 'epoch': 0.41}
{'loss': 1.4864, 'grad_norm': 0.21884171664714813, 'learning_rate': 0.0002876283278232121, 'epoch': 0.41}
{'loss': 1.4286, 'grad_norm': 0.2215263843536377, 'learning_rate': 0.00028762310770836955, 'epoch': 0.41}
{'loss': 1.45, 'grad_norm': 0.5545238256454468, 'learning_rate': 0.00028761788759352705, 'epoch': 0.41}
{'loss': 1.4765, 'grad_norm': 0.24952663481235504, 'learning_rate': 0.0002876126674786845, 'epoch': 0.41}
{'loss': 1.4931, 'grad_norm': 0.2743661403656006, 'learning_rate': 0.000287607447363842, 'epoch': 0.41}
{'loss': 1.4296, 'grad_norm': 0.26323333382606506, 'learning_rate': 0.00028760222724899943, 'epoch': 0.41}
{'loss': 1.4793, 'grad_norm': 0.2285192310810089, 'learning_rate': 0.00028759700713415693, 'epoch': 0.41}
{'loss': 1.4391, 'grad_norm': 0.26005464792251587, 'learning_rate': 0.0002875917870193144, 'epoch': 0.41}
{'loss': 1.4759, 'grad_norm': 0.26257866621017456, 'learning_rate': 0.0002875865669044719, 'epoch': 0.41}
{'loss': 1.4573, 'grad_norm': 0.2674281895160675, 'learning_rate': 0.00028758134678962937, 'epoch': 0.41}
{'loss': 1.4834, 'grad_norm': 0.3312145173549652, 'learning_rate': 0.0002875761266747868, 'epoch': 0.41}
{'loss': 1.4943, 'grad_norm': 0.2604711055755615, 'learning_rate': 0.0002875709065599443, 'epoch': 0.41}
{'loss': 1.4436, 'grad_norm': 0.25252217054367065, 'learning_rate': 0.00028756568644510176, 'epoch': 0.41}
{'loss': 1.453, 'grad_norm': 0.22655178606510162, 'learning_rate': 0.00028756046633025926, 'epoch': 0.41}
{'loss': 1.4847, 'grad_norm': 0.3849749267101288, 'learning_rate': 0.0002875552462154167, 'epoch': 0.41}
{'loss': 1.4803, 'grad_norm': 0.37536293268203735, 'learning_rate': 0.0002875500261005742, 'epoch': 0.41}
{'loss': 1.4411, 'grad_norm': 0.24194930493831635, 'learning_rate': 0.00028754480598573164, 'epoch': 0.42}
{'loss': 1.4788, 'grad_norm': 0.3336013853549957, 'learning_rate': 0.00028753958587088914, 'epoch': 0.42}
{'loss': 1.4932, 'grad_norm': 0.3492165803909302, 'learning_rate': 0.0002875343657560466, 'epoch': 0.42}
{'loss': 1.4296, 'grad_norm': 0.28232744336128235, 'learning_rate': 0.0002875291456412041, 'epoch': 0.42}
{'loss': 1.4423, 'grad_norm': 0.23178711533546448, 'learning_rate': 0.00028752392552636153, 'epoch': 0.42}
{'loss': 1.5093, 'grad_norm': 0.31399473547935486, 'learning_rate': 0.000287518705411519, 'epoch': 0.42}
{'loss': 1.4686, 'grad_norm': 0.2830166220664978, 'learning_rate': 0.0002875134852966765, 'epoch': 0.42}
{'loss': 1.5079, 'grad_norm': 0.31372159719467163, 'learning_rate': 0.00028750826518183397, 'epoch': 0.42}
{'loss': 1.4733, 'grad_norm': 0.24485759437084198, 'learning_rate': 0.00028750304506699147, 'epoch': 0.42}
{'loss': 1.472, 'grad_norm': 0.2245894819498062, 'learning_rate': 0.0002874978249521489, 'epoch': 0.42}
{'loss': 1.4776, 'grad_norm': 0.24000905454158783, 'learning_rate': 0.0002874926048373064, 'epoch': 0.42}
{'loss': 1.4951, 'grad_norm': 0.3842736780643463, 'learning_rate': 0.00028748738472246385, 'epoch': 0.42}
{'loss': 1.4679, 'grad_norm': 0.2766816020011902, 'learning_rate': 0.00028748216460762135, 'epoch': 0.42}
{'loss': 1.5184, 'grad_norm': 0.28897348046302795, 'learning_rate': 0.0002874769444927788, 'epoch': 0.42}
{'loss': 1.5096, 'grad_norm': 0.2739415168762207, 'learning_rate': 0.0002874717243779363, 'epoch': 0.42}
{'loss': 1.4226, 'grad_norm': 0.3179590702056885, 'learning_rate': 0.0002874665042630938, 'epoch': 0.42}
{'loss': 1.4247, 'grad_norm': 0.346545934677124, 'learning_rate': 0.00028746128414825124, 'epoch': 0.42}
{'loss': 1.4574, 'grad_norm': 0.3824617266654968, 'learning_rate': 0.0002874560640334087, 'epoch': 0.42}
{'loss': 1.4579, 'grad_norm': 0.36828574538230896, 'learning_rate': 0.0002874508439185662, 'epoch': 0.42}
{'loss': 1.4751, 'grad_norm': 0.3144674599170685, 'learning_rate': 0.0002874456238037237, 'epoch': 0.42}
{'loss': 1.4776, 'grad_norm': 0.30232226848602295, 'learning_rate': 0.0002874404036888811, 'epoch': 0.42}
{'loss': 1.45, 'grad_norm': 0.23555390536785126, 'learning_rate': 0.0002874351835740386, 'epoch': 0.42}
{'loss': 1.4327, 'grad_norm': 0.2638654410839081, 'learning_rate': 0.00028742996345919607, 'epoch': 0.42}
{'loss': 1.4635, 'grad_norm': 0.29355835914611816, 'learning_rate': 0.00028742474334435356, 'epoch': 0.42}
{'loss': 1.495, 'grad_norm': 0.31000256538391113, 'learning_rate': 0.00028741952322951106, 'epoch': 0.42}
{'loss': 1.4582, 'grad_norm': 0.32751378417015076, 'learning_rate': 0.0002874143031146685, 'epoch': 0.42}
{'loss': 1.4744, 'grad_norm': 0.327187716960907, 'learning_rate': 0.00028740908299982595, 'epoch': 0.42}
{'loss': 1.4503, 'grad_norm': 0.28983446955680847, 'learning_rate': 0.00028740386288498345, 'epoch': 0.42}
{'loss': 1.4209, 'grad_norm': 0.2730310559272766, 'learning_rate': 0.00028739864277014095, 'epoch': 0.42}
{'loss': 1.4037, 'grad_norm': 0.2767433226108551, 'learning_rate': 0.0002873934226552984, 'epoch': 0.42}
{'loss': 1.487, 'grad_norm': 0.25223517417907715, 'learning_rate': 0.00028738820254045584, 'epoch': 0.42}
{'loss': 1.445, 'grad_norm': 0.2543404996395111, 'learning_rate': 0.00028738298242561333, 'epoch': 0.42}
{'loss': 1.4188, 'grad_norm': 0.2996283173561096, 'learning_rate': 0.00028737776231077083, 'epoch': 0.42}
{'loss': 1.4558, 'grad_norm': 0.2776327133178711, 'learning_rate': 0.0002873725421959283, 'epoch': 0.42}
{'loss': 1.4494, 'grad_norm': 0.29439541697502136, 'learning_rate': 0.0002873673220810858, 'epoch': 0.42}
{'loss': 1.4643, 'grad_norm': 0.5749292969703674, 'learning_rate': 0.0002873621019662432, 'epoch': 0.42}
{'loss': 1.462, 'grad_norm': 0.23263023793697357, 'learning_rate': 0.0002873568818514007, 'epoch': 0.42}
{'loss': 1.449, 'grad_norm': 0.3311316967010498, 'learning_rate': 0.0002873516617365582, 'epoch': 0.42}
{'loss': 1.4674, 'grad_norm': 0.3480561375617981, 'learning_rate': 0.00028734644162171566, 'epoch': 0.42}
{'loss': 1.4361, 'grad_norm': 0.295685350894928, 'learning_rate': 0.0002873412215068731, 'epoch': 0.42}
{'loss': 1.4472, 'grad_norm': 0.24290424585342407, 'learning_rate': 0.0002873360013920306, 'epoch': 0.42}
{'loss': 1.4483, 'grad_norm': 0.22854802012443542, 'learning_rate': 0.0002873307812771881, 'epoch': 0.42}
{'loss': 1.4094, 'grad_norm': 0.30193740129470825, 'learning_rate': 0.00028732556116234555, 'epoch': 0.42}
{'loss': 1.4275, 'grad_norm': 0.23860172927379608, 'learning_rate': 0.000287320341047503, 'epoch': 0.42}
{'loss': 1.4375, 'grad_norm': 0.22743450105190277, 'learning_rate': 0.0002873151209326605, 'epoch': 0.42}
{'loss': 1.4332, 'grad_norm': 0.2591536045074463, 'learning_rate': 0.000287309900817818, 'epoch': 0.42}
{'loss': 1.4672, 'grad_norm': 0.2506062984466553, 'learning_rate': 0.00028730468070297543, 'epoch': 0.42}
{'loss': 1.4836, 'grad_norm': 0.31369277834892273, 'learning_rate': 0.0002872994605881329, 'epoch': 0.42}
{'loss': 1.4656, 'grad_norm': 0.23857983946800232, 'learning_rate': 0.0002872942404732904, 'epoch': 0.42}
{'loss': 1.463, 'grad_norm': 0.23084914684295654, 'learning_rate': 0.00028728902035844787, 'epoch': 0.42}
{'loss': 1.4081, 'grad_norm': 0.26433971524238586, 'learning_rate': 0.00028728380024360537, 'epoch': 0.42}
{'loss': 1.5137, 'grad_norm': 0.2522647976875305, 'learning_rate': 0.0002872785801287628, 'epoch': 0.42}
{'loss': 1.5159, 'grad_norm': 0.2661578059196472, 'learning_rate': 0.00028727336001392026, 'epoch': 0.42}
{'loss': 1.4532, 'grad_norm': 0.23061539232730865, 'learning_rate': 0.00028726813989907776, 'epoch': 0.42}
{'loss': 1.4591, 'grad_norm': 0.24946936964988708, 'learning_rate': 0.00028726291978423526, 'epoch': 0.42}
{'loss': 1.4935, 'grad_norm': 0.28751859068870544, 'learning_rate': 0.0002872576996693927, 'epoch': 0.42}
{'loss': 1.435, 'grad_norm': 0.2473565936088562, 'learning_rate': 0.00028725247955455014, 'epoch': 0.42}
{'loss': 1.4823, 'grad_norm': 0.2549428641796112, 'learning_rate': 0.00028724725943970764, 'epoch': 0.43}
{'loss': 1.5059, 'grad_norm': 0.32045456767082214, 'learning_rate': 0.00028724203932486514, 'epoch': 0.43}
{'loss': 1.4664, 'grad_norm': 0.2614285349845886, 'learning_rate': 0.0002872368192100226, 'epoch': 0.43}
{'loss': 1.493, 'grad_norm': 0.34083977341651917, 'learning_rate': 0.00028723159909518003, 'epoch': 0.43}
{'loss': 1.4494, 'grad_norm': 0.2596820592880249, 'learning_rate': 0.0002872263789803375, 'epoch': 0.43}
{'loss': 1.5237, 'grad_norm': 0.3910776972770691, 'learning_rate': 0.000287221158865495, 'epoch': 0.43}
{'loss': 1.5073, 'grad_norm': 0.35122182965278625, 'learning_rate': 0.0002872159387506525, 'epoch': 0.43}
{'loss': 1.5243, 'grad_norm': 0.36065956950187683, 'learning_rate': 0.00028721071863580997, 'epoch': 0.43}
{'loss': 1.4005, 'grad_norm': 0.3271355628967285, 'learning_rate': 0.0002872054985209674, 'epoch': 0.43}
{'loss': 1.4261, 'grad_norm': 0.3978428542613983, 'learning_rate': 0.0002872002784061249, 'epoch': 0.43}
{'loss': 1.4824, 'grad_norm': 0.3745322823524475, 'learning_rate': 0.0002871950582912824, 'epoch': 0.43}
{'loss': 1.428, 'grad_norm': 0.4224695563316345, 'learning_rate': 0.00028718983817643985, 'epoch': 0.43}
{'loss': 1.442, 'grad_norm': 0.3268105983734131, 'learning_rate': 0.0002871846180615973, 'epoch': 0.43}
{'loss': 1.4525, 'grad_norm': 0.2819990813732147, 'learning_rate': 0.0002871793979467548, 'epoch': 0.43}
{'loss': 1.4797, 'grad_norm': 0.2588483989238739, 'learning_rate': 0.0002871741778319123, 'epoch': 0.43}
{'loss': 1.4506, 'grad_norm': 0.2586210370063782, 'learning_rate': 0.00028716895771706974, 'epoch': 0.43}
{'loss': 1.441, 'grad_norm': 0.2703579068183899, 'learning_rate': 0.00028716373760222724, 'epoch': 0.43}
{'loss': 1.4221, 'grad_norm': 0.33734577894210815, 'learning_rate': 0.0002871585174873847, 'epoch': 0.43}
{'loss': 1.4845, 'grad_norm': 0.391397088766098, 'learning_rate': 0.0002871532973725422, 'epoch': 0.43}
{'loss': 1.4708, 'grad_norm': 0.3021405339241028, 'learning_rate': 0.0002871480772576996, 'epoch': 0.43}
{'loss': 1.4528, 'grad_norm': 0.33094316720962524, 'learning_rate': 0.0002871428571428571, 'epoch': 0.43}
{'loss': 1.4411, 'grad_norm': 0.3532627522945404, 'learning_rate': 0.00028713763702801457, 'epoch': 0.43}
{'loss': 1.4247, 'grad_norm': 0.33003443479537964, 'learning_rate': 0.00028713241691317206, 'epoch': 0.43}
{'loss': 1.4532, 'grad_norm': 0.2516252398490906, 'learning_rate': 0.00028712719679832956, 'epoch': 0.43}
{'loss': 1.4343, 'grad_norm': 0.2517413794994354, 'learning_rate': 0.000287121976683487, 'epoch': 0.43}
{'loss': 1.4354, 'grad_norm': 0.2518790066242218, 'learning_rate': 0.0002871167565686445, 'epoch': 0.43}
{'loss': 1.4056, 'grad_norm': 0.2594500184059143, 'learning_rate': 0.00028711153645380195, 'epoch': 0.43}
{'loss': 1.4208, 'grad_norm': 0.3381381630897522, 'learning_rate': 0.00028710631633895945, 'epoch': 0.43}
{'loss': 1.4323, 'grad_norm': 0.3549802899360657, 'learning_rate': 0.0002871010962241169, 'epoch': 0.43}
{'loss': 1.4801, 'grad_norm': 0.269496351480484, 'learning_rate': 0.0002870958761092744, 'epoch': 0.43}
{'loss': 1.4352, 'grad_norm': 0.2890307605266571, 'learning_rate': 0.00028709065599443183, 'epoch': 0.43}
{'loss': 1.4559, 'grad_norm': 0.2969248592853546, 'learning_rate': 0.00028708543587958933, 'epoch': 0.43}
{'loss': 1.4595, 'grad_norm': 0.26749110221862793, 'learning_rate': 0.0002870802157647468, 'epoch': 0.43}
{'loss': 1.4242, 'grad_norm': 0.2738056778907776, 'learning_rate': 0.0002870749956499043, 'epoch': 0.43}
{'loss': 1.4484, 'grad_norm': 0.23263055086135864, 'learning_rate': 0.0002870697755350617, 'epoch': 0.43}
{'loss': 1.4079, 'grad_norm': 0.2390912026166916, 'learning_rate': 0.0002870645554202192, 'epoch': 0.43}
{'loss': 1.4247, 'grad_norm': 0.2623535990715027, 'learning_rate': 0.0002870593353053767, 'epoch': 0.43}
{'loss': 1.4702, 'grad_norm': 0.24347594380378723, 'learning_rate': 0.00028705411519053416, 'epoch': 0.43}
{'loss': 1.4362, 'grad_norm': 0.2626839876174927, 'learning_rate': 0.00028704889507569166, 'epoch': 0.43}
{'loss': 1.4575, 'grad_norm': 0.25579386949539185, 'learning_rate': 0.0002870436749608491, 'epoch': 0.43}
{'loss': 1.4163, 'grad_norm': 0.22201889753341675, 'learning_rate': 0.0002870384548460066, 'epoch': 0.43}
{'loss': 1.4614, 'grad_norm': 0.27584823966026306, 'learning_rate': 0.00028703323473116405, 'epoch': 0.43}
{'loss': 1.4637, 'grad_norm': 0.37082216143608093, 'learning_rate': 0.00028702801461632154, 'epoch': 0.43}
{'loss': 1.4361, 'grad_norm': 0.26125776767730713, 'learning_rate': 0.000287022794501479, 'epoch': 0.43}
